Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
RapidGenomics_F205_GOT_125402_P003_WF11_i5-503_i7-51_S2774_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WF11_i5-503_i7-51_S2774_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2813811.0	0.0	151.0	40.0	93.00814279525902	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WF12_i5-503_i7-66_S2775_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WF12_i5-503_i7-66_S2775_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3328334.0	0.0	151.0	46.0	87.37821932512489	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WF12_i5-503_i7-66_S2775_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WF12_i5-503_i7-66_S2775_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3328334.0	0.0	151.0	46.0	87.78905560239049	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG01_i5-503_i7-84_S2776_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG01_i5-503_i7-84_S2776_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3173178.0	0.0	151.0	40.0	92.57861129626195	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
RapidGenomics_F205_GOT_125402_P003_WG01_i5-503_i7-84_S2776_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG01_i5-503_i7-84_S2776_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3173178.0	0.0	151.0	40.0	93.01771272952818	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG02_i5-503_i7-12_S2777_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG02_i5-503_i7-12_S2777_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2372137.0	0.0	151.0	35.0	89.86961322438043	151.0	pass	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG02_i5-503_i7-12_S2777_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG02_i5-503_i7-12_S2777_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2372137.0	0.0	151.0	35.0	90.23274366784075	151.0	pass	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG03_i5-503_i7-22_S2778_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG03_i5-503_i7-22_S2778_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2406628.0	0.0	151.0	37.0	89.66700887295055	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	warn
RapidGenomics_F205_GOT_125402_P003_WG03_i5-503_i7-22_S2778_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG03_i5-503_i7-22_S2778_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2406628.0	0.0	151.0	37.0	90.15141852615614	151.0	pass	pass	pass	pass	pass	fail	pass	pass	pass	warn	warn
RapidGenomics_F205_GOT_125402_P003_WG04_i5-503_i7-10_S2779_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG04_i5-503_i7-10_S2779_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3018010.0	0.0	151.0	38.0	88.99940815403946	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG04_i5-503_i7-10_S2779_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG04_i5-503_i7-10_S2779_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3018010.0	0.0	151.0	38.0	89.56124526510062	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG05_i5-503_i7-69_S2780_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG05_i5-503_i7-69_S2780_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3321669.0	0.0	151.0	37.0	90.9269782283583	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG05_i5-503_i7-69_S2780_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG05_i5-503_i7-69_S2780_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3321669.0	0.0	151.0	37.0	91.3652110961441	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG06_i5-503_i7-14_S2781_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG06_i5-503_i7-14_S2781_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2632637.0	0.0	151.0	42.0	87.74568497222417	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG06_i5-503_i7-14_S2781_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG06_i5-503_i7-14_S2781_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2632637.0	0.0	151.0	42.0	88.68046038270695	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG07_i5-503_i7-18_S2782_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG07_i5-503_i7-18_S2782_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2596062.0	0.0	151.0	39.0	90.2055398854041	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG07_i5-503_i7-18_S2782_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG07_i5-503_i7-18_S2782_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2596062.0	0.0	151.0	39.0	90.56639283379653	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG08_i5-503_i7-68_S2783_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG08_i5-503_i7-68_S2783_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3143689.0	0.0	151.0	40.0	92.53388126157027	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG08_i5-503_i7-68_S2783_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG08_i5-503_i7-68_S2783_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3143689.0	0.0	151.0	40.0	92.72996643406664	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG09_i5-503_i7-41_S2784_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG09_i5-503_i7-41_S2784_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4191382.0	0.0	151.0	46.0	93.80360427429265	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG09_i5-503_i7-41_S2784_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG09_i5-503_i7-41_S2784_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4191382.0	0.0	151.0	46.0	94.20349013965536	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG10_i5-503_i7-37_S2785_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG10_i5-503_i7-37_S2785_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4417662.0	0.0	151.0	36.0	69.62734349404258	151.0	pass	pass	pass	pass	warn	warn	pass	pass	warn	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG10_i5-503_i7-37_S2785_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG10_i5-503_i7-37_S2785_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4417662.0	0.0	151.0	36.0	70.39751041357655	151.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG11_i5-503_i7-96_S2786_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG11_i5-503_i7-96_S2786_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3260771.0	0.0	151.0	37.0	88.22870867873522	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG11_i5-503_i7-96_S2786_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG11_i5-503_i7-96_S2786_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3260771.0	0.0	151.0	37.0	88.64943242697919	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG12_i5-503_i7-42_S2787_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WG12_i5-503_i7-42_S2787_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3391455.0	0.0	151.0	38.0	91.12055400073463	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WG12_i5-503_i7-42_S2787_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WG12_i5-503_i7-42_S2787_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3391455.0	0.0	151.0	38.0	91.67882458991556	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH01_i5-503_i7-11_S2788_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH01_i5-503_i7-11_S2788_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3521098.0	0.0	151.0	39.0	90.00557781077795	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH01_i5-503_i7-11_S2788_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH01_i5-503_i7-11_S2788_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3521098.0	0.0	151.0	39.0	90.34157272082119	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH02_i5-503_i7-32_S2789_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH02_i5-503_i7-32_S2789_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2488830.0	0.0	151.0	39.0	86.13116435423908	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH02_i5-503_i7-32_S2789_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH02_i5-503_i7-32_S2789_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2488830.0	0.0	151.0	40.0	86.8999039912311	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH03_i5-503_i7-88_S2790_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH03_i5-503_i7-88_S2790_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2573345.0	0.0	151.0	37.0	90.99422022000408	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH03_i5-503_i7-88_S2790_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH03_i5-503_i7-88_S2790_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2573345.0	0.0	151.0	37.0	91.48464938800757	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH04_i5-503_i7-73_S2791_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH04_i5-503_i7-73_S2791_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3279365.0	0.0	151.0	39.0	87.94555955629014	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH04_i5-503_i7-73_S2791_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH04_i5-503_i7-73_S2791_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3279365.0	0.0	151.0	39.0	88.25606443157574	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH05_i5-503_i7-15_S2792_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH05_i5-503_i7-15_S2792_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4138568.0	0.0	151.0	38.0	88.59392527779161	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH05_i5-503_i7-15_S2792_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH05_i5-503_i7-15_S2792_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4138568.0	0.0	151.0	38.0	89.1120972108506	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH06_i5-503_i7-49_S2793_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH06_i5-503_i7-49_S2793_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2218021.0	0.0	151.0	38.0	91.44291767709329	151.0	pass	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH06_i5-503_i7-49_S2793_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH06_i5-503_i7-49_S2793_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2218021.0	0.0	151.0	38.0	91.87150168638796	151.0	pass	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH07_i5-503_i7-1_S2794_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH07_i5-503_i7-1_S2794_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3989083.0	0.0	151.0	38.0	90.9398185654835	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH07_i5-503_i7-1_S2794_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH07_i5-503_i7-1_S2794_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3989083.0	0.0	151.0	38.0	91.20135608834153	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH08_i5-503_i7-85_S2795_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH08_i5-503_i7-85_S2795_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3777339.0	0.0	151.0	39.0	88.0972146219023	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH08_i5-503_i7-85_S2795_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH08_i5-503_i7-85_S2795_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3777339.0	0.0	151.0	39.0	88.43919793626748	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH09_i5-503_i7-83_S2796_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH09_i5-503_i7-83_S2796_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2857016.0	0.0	151.0	38.0	90.05759211423117	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH09_i5-503_i7-83_S2796_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH09_i5-503_i7-83_S2796_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2857016.0	0.0	151.0	38.0	90.53363846774666	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH10_i5-503_i7-34_S2797_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH10_i5-503_i7-34_S2797_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3254753.0	0.0	151.0	38.0	87.42115594669377	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH10_i5-503_i7-34_S2797_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH10_i5-503_i7-34_S2797_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3254753.0	0.0	151.0	38.0	88.03589759221546	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH11_i5-503_i7-95_S2798_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH11_i5-503_i7-95_S2798_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2370726.0	0.0	151.0	35.0	88.89596664620996	151.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH11_i5-503_i7-95_S2798_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH11_i5-503_i7-95_S2798_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2370726.0	0.0	151.0	35.0	89.33688448191313	151.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH12_i5-503_i7-56_S2799_L003_R1_001	RapidGenomics_F205_GOT_125402_P003_WH12_i5-503_i7-56_S2799_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3708516.0	0.0	151.0	35.0	88.68768806415224	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P003_WH12_i5-503_i7-56_S2799_L003_R2_001	RapidGenomics_F205_GOT_125402_P003_WH12_i5-503_i7-56_S2799_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3708516.0	0.0	151.0	35.0	88.84119639788796	151.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P004_WA01_i5-504_i7-59_S2800_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WA01_i5-504_i7-59_S2800_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	528.0	0.0	151.0	44.0	96.02272727272727	151.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
RapidGenomics_F205_GOT_125402_P004_WA01_i5-504_i7-59_S2800_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WA01_i5-504_i7-59_S2800_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	528.0	0.0	151.0	44.0	98.86363636363636	151.0	pass	pass	fail	pass	warn	fail	pass	pass	pass	warn	fail
RapidGenomics_F205_GOT_125402_P004_WA02_i5-504_i7-27_S2801_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WA02_i5-504_i7-27_S2801_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2585801.0	0.0	151.0	38.0	89.491382945107	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	fail	pass
RapidGenomics_F205_GOT_125402_P004_WA02_i5-504_i7-27_S2801_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WA02_i5-504_i7-27_S2801_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2585801.0	0.0	151.0	39.0	91.41721336881605	151.0	pass	pass	pass	pass	pass	fail	pass	pass	pass	warn	pass
RapidGenomics_F205_GOT_125402_P004_WB01_i5-504_i7-31_S2802_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WB01_i5-504_i7-31_S2802_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1457518.0	0.0	151.0	46.0	94.2246385945671	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	fail
RapidGenomics_F205_GOT_125402_P004_WB01_i5-504_i7-31_S2802_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WB01_i5-504_i7-31_S2802_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1457518.0	0.0	151.0	46.0	94.49290230866453	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	fail
RapidGenomics_F205_GOT_125402_P004_WB02_i5-504_i7-39_S2803_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WB02_i5-504_i7-39_S2803_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1789984.0	0.0	151.0	61.0	60.71484564924398	151.0	pass	pass	pass	pass	fail	fail	pass	pass	warn	fail	warn
RapidGenomics_F205_GOT_125402_P004_WB02_i5-504_i7-39_S2803_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WB02_i5-504_i7-39_S2803_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1789984.0	0.0	151.0	63.0	75.07740800322111	151.0	pass	pass	pass	pass	fail	fail	pass	pass	pass	fail	warn
RapidGenomics_F205_GOT_125402_P004_WC01_i5-504_i7-65_S2804_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WC01_i5-504_i7-65_S2804_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3002412.0	0.0	151.0	48.0	90.63608514151558	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
RapidGenomics_F205_GOT_125402_P004_WC01_i5-504_i7-65_S2804_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WC01_i5-504_i7-65_S2804_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3002412.0	0.0	151.0	48.0	92.55418980259782	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
RapidGenomics_F205_GOT_125402_P004_WC02_i5-504_i7-67_S2805_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WC02_i5-504_i7-67_S2805_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2051061.0	0.0	151.0	41.0	89.71939330476498	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	fail	pass
RapidGenomics_F205_GOT_125402_P004_WC02_i5-504_i7-67_S2805_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WC02_i5-504_i7-67_S2805_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2051061.0	0.0	151.0	41.0	91.37258177005172	151.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
RapidGenomics_F205_GOT_125402_P004_WD01_i5-504_i7-52_S2806_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WD01_i5-504_i7-52_S2806_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3893040.0	0.0	151.0	46.0	91.1880275675534	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P004_WD01_i5-504_i7-52_S2806_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WD01_i5-504_i7-52_S2806_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3893040.0	0.0	151.0	46.0	91.72563389200413	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P004_WD02_i5-504_i7-72_S2807_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WD02_i5-504_i7-72_S2807_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2737919.0	0.0	151.0	37.0	93.31963535578836	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
RapidGenomics_F205_GOT_125402_P004_WD02_i5-504_i7-72_S2807_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WD02_i5-504_i7-72_S2807_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2737919.0	0.0	151.0	37.0	93.88478281429319	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
RapidGenomics_F205_GOT_125402_P004_WE01_i5-504_i7-48_S2808_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WE01_i5-504_i7-48_S2808_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2840059.0	0.0	151.0	38.0	94.21521221205927	151.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
RapidGenomics_F205_GOT_125402_P004_WE01_i5-504_i7-48_S2808_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WE01_i5-504_i7-48_S2808_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2840059.0	0.0	151.0	38.0	94.70930722416252	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
RapidGenomics_F205_GOT_125402_P004_WF01_i5-504_i7-28_S2809_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WF01_i5-504_i7-28_S2809_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1855114.0	0.0	151.0	35.0	93.4296018462306	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	fail	pass
RapidGenomics_F205_GOT_125402_P004_WF01_i5-504_i7-28_S2809_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WF01_i5-504_i7-28_S2809_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1855114.0	0.0	151.0	35.0	95.27785698340934	151.0	pass	pass	pass	pass	pass	fail	pass	pass	pass	warn	pass
RapidGenomics_F205_GOT_125402_P004_WG01_i5-504_i7-84_S2810_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WG01_i5-504_i7-84_S2810_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3618586.0	0.0	151.0	42.0	75.20886285543769	151.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	pass
RapidGenomics_F205_GOT_125402_P004_WG01_i5-504_i7-84_S2810_L003_R2_001	RapidGenomics_F205_GOT_125402_P004_WG01_i5-504_i7-84_S2810_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3618586.0	0.0	151.0	42.0	79.8596961720057	151.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	warn	pass
RapidGenomics_F205_GOT_125402_P004_WH01_i5-504_i7-11_S2811_L003_R1_001	RapidGenomics_F205_GOT_125402_P004_WH01_i5-504_i7-11_S2811_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2293114.0	0.0	151.0	42.0	89.53859372987532	151.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	fail	fail
